,0
448,0.13440789473684045
449,0.13440789473684045
450,0.1344736842105247
451,0.1344736842105247
452,0.13460526315789312
453,0.13460526315789312
454,0.13480263157894576
455,0.13480263157894576
456,0.13513157894736685
457,0.13513157894736685
458,0.13552631578947216
459,0.13552631578947216
460,0.13605263157894593
461,0.13605263157894593
462,0.13624999999999857
463,0.13624999999999857
464,0.13657894736841966
465,0.13657894736841966
466,0.13664473684210388
467,0.13664473684210388
468,0.13690789473684076
469,0.13690789473684076
470,0.13736842105263028
471,0.13736842105263028
472,0.1374342105263145
473,0.1374342105263145
474,0.13769736842105137
475,0.13769736842105137
476,0.1377631578947356
477,0.1377631578947356
478,0.13789473684210402
479,0.13789473684210402
480,0.13828947368420932
481,0.13828947368420932
482,0.1385526315789462
483,0.1385526315789462
484,0.13861842105263042
485,0.13861842105263042
486,0.13874999999999887
487,0.13874999999999887
488,0.1388157894736831
489,0.1388157894736831
490,0.1388815789473673
491,0.1388815789473673
492,0.13901315789473573
493,0.13901315789473573
494,0.13907894736841994
495,0.13907894736841994
496,0.13940789473684104
497,0.13940789473684104
498,0.1395394736842095
499,0.1395394736842095
500,0.13967105263157792
501,0.13967105263157792
502,0.13973684210526213
503,0.13973684210526213
504,0.1399342105263148
505,0.1399342105263148
506,0.14019736842105165
507,0.14019736842105165
508,0.14111842105263073
509,0.14111842105263073
510,0.14138157894736758
511,0.14138157894736758
512,0.14151315789473604
513,0.14151315789473604
514,0.1417763157894729
515,0.1417763157894729
516,0.14190789473684134
517,0.14190789473684134
518,0.14223684210526244
519,0.14223684210526244
520,0.14230263157894665
521,0.14230263157894665
522,0.1424999999999993
523,0.1424999999999993
524,0.1432236842105257
525,0.1432236842105257
526,0.14335526315789412
527,0.14335526315789412
528,0.14368421052631522
529,0.14368421052631522
530,0.14414473684210477
531,0.14414473684210477
532,0.14453947368421008
533,0.14453947368421008
534,0.14480263157894693
535,0.14480263157894693
536,0.1449342105263154
537,0.1449342105263154
538,0.14519736842105224
539,0.14519736842105224
540,0.14526315789473646
541,0.14526315789473646
542,0.14546052631578912
543,0.14546052631578912
544,0.14552631578947334
545,0.14552631578947334
546,0.14559210526315755
547,0.14559210526315755
548,0.14565789473684176
549,0.14565789473684176
550,0.14585526315789443
551,0.14585526315789443
552,0.14598684210526286
553,0.14598684210526286
554,0.14644736842105238
555,0.14644736842105238
556,0.14671052631578926
557,0.14671052631578926
558,0.14690789473684193
559,0.14690789473684193
560,0.14717105263157879
561,0.14717105263157879
562,0.14730263157894724
563,0.14730263157894724
564,0.1476315789473683
565,0.1476315789473683
566,0.14776315789473676
567,0.14776315789473676
568,0.1478947368421052
569,0.1478947368421052
570,0.14802631578947362
571,0.14802631578947362
572,0.14822368421052629
573,0.14822368421052629
574,0.1482894736842105
575,0.1482894736842105
576,0.14842105263157893
577,0.14842105263157893
578,0.14855263157894738
579,0.14855263157894738
580,0.14888157894736848
581,0.14888157894736848
582,0.1490131578947369
583,0.1490131578947369
584,0.14960526315789488
585,0.14960526315789488
586,0.1500000000000002
587,0.1500000000000002
588,0.15085526315789502
589,0.15085526315789502
590,0.15118421052631612
591,0.15118421052631612
592,0.15131578947368454
593,0.15131578947368454
594,0.15151315789473718
595,0.15151315789473718
596,0.15171052631578985
597,0.15171052631578985
598,0.1522368421052636
599,0.1522368421052636
600,0.1526973684210531
601,0.1526973684210531
602,0.15276315789473735
603,0.15276315789473735
604,0.1530263157894742
605,0.1530263157894742
606,0.15322368421052687
607,0.15322368421052687
608,0.15348684210526375
609,0.15348684210526375
610,0.1536842105263164
611,0.1536842105263164
612,0.1540131578947375
613,0.1540131578947375
614,0.15414473684210592
615,0.15414473684210592
616,0.15421052631579013
617,0.15421052631579013
618,0.15500000000000075
619,0.15500000000000075
620,0.1551315789473692
621,0.1551315789473692
622,0.15592105263157982
623,0.15592105263157982
624,0.15611842105263246
625,0.15611842105263246
626,0.15690789473684308
627,0.15690789473684308
628,0.15703947368421153
629,0.15703947368421153
630,0.1573684210526326
631,0.1573684210526326
632,0.15743421052631684
633,0.15743421052631684
634,0.15828947368421167
635,0.15828947368421167
636,0.1583552631578959
637,0.1583552631578959
638,0.1584210526315801
639,0.1584210526315801
640,0.1587500000000012
641,0.1587500000000012
642,0.15894736842105386
643,0.15894736842105386
644,0.15901315789473808
645,0.15901315789473808
646,0.1591447368421065
647,0.1591447368421065
648,0.15921052631579072
649,0.15921052631579072
650,0.15927631578947493
651,0.15927631578947493
652,0.15934210526315917
653,0.15934210526315917
654,0.1594078947368434
655,0.1594078947368434
656,0.1594736842105276
657,0.1594736842105276
658,0.15993421052631712
659,0.15993421052631712
660,0.16000000000000134
661,0.16000000000000134
662,0.16006578947368555
663,0.16006578947368555
664,0.160197368421054
665,0.160197368421054
666,0.16032894736842243
667,0.16032894736842243
668,0.1609210526315804
669,0.1609210526315804
670,0.16111842105263305
671,0.16111842105263305
672,0.16125000000000148
673,0.16125000000000148
674,0.16157894736842257
675,0.16157894736842257
676,0.16217105263158055
677,0.16217105263158055
678,0.16223684210526476
679,0.16223684210526476
680,0.16243421052631743
681,0.16243421052631743
682,0.16250000000000164
683,0.16250000000000164
684,0.16256578947368586
685,0.16256578947368586
686,0.16269736842105428
687,0.16269736842105428
688,0.16394736842105442
689,0.16394736842105442
690,0.16434210526315973
691,0.16434210526315973
692,0.1645394736842124
693,0.1645394736842124
694,0.16473684210526504
695,0.16473684210526504
696,0.16480263157894928
697,0.16480263157894928
698,0.16552631578947566
699,0.16552631578947566
700,0.16572368421052833
701,0.16572368421052833
702,0.16578947368421254
703,0.16578947368421254
704,0.16625000000000206
705,0.16625000000000206
706,0.16651315789473894
707,0.16651315789473894
708,0.16664473684210737
709,0.16664473684210737
710,0.16697368421052847
711,0.16697368421052847
712,0.16703947368421268
713,0.16703947368421268
714,0.16723684210526535
715,0.16723684210526535
716,0.16736842105263378
717,0.16736842105263378
718,0.16769736842105487
719,0.16769736842105487
720,0.16789473684210754
721,0.16789473684210754
722,0.1681578947368444
723,0.1681578947368444
724,0.1682236842105286
725,0.1682236842105286
726,0.16828947368421285
727,0.16828947368421285
728,0.1688815789473708
729,0.1688815789473708
730,0.168947368421055
731,0.168947368421055
732,0.16901315789473922
733,0.16901315789473922
734,0.16914473684210768
735,0.16914473684210768
736,0.1692105263157919
737,0.1692105263157919
738,0.16947368421052877
739,0.16947368421052877
740,0.169539473684213
741,0.169539473684213
742,0.1700000000000025
743,0.1700000000000025
744,0.17019736842105515
745,0.17019736842105515
746,0.1702631578947394
747,0.1702631578947394
748,0.1706578947368447
749,0.1706578947368447
750,0.17092105263158155
751,0.17092105263158155
752,0.17105263157895
753,0.17105263157895
754,0.17118421052631844
755,0.17118421052631844
756,0.17131578947368686
757,0.17131578947368686
758,0.17151315789473953
759,0.17151315789473953
760,0.17157894736842375
761,0.17157894736842375
762,0.17171052631579217
763,0.17171052631579217
764,0.17236842105263436
765,0.17236842105263436
766,0.17256578947368703
767,0.17256578947368703
768,0.17263157894737124
769,0.17263157894737124
770,0.1728947368421081
771,0.1728947368421081
772,0.17309210526316077
773,0.17309210526316077
774,0.17315789473684498
775,0.17315789473684498
776,0.17342105263158186
777,0.17342105263158186
778,0.1735526315789503
779,0.1735526315789503
780,0.1736184210526345
781,0.1736184210526345
782,0.17421052631579248
783,0.17421052631579248
784,0.1746052631578978
785,0.1746052631578978
786,0.174671052631582
787,0.174671052631582
788,0.17473684210526622
789,0.17473684210526622
790,0.17480263157895043
791,0.17480263157895043
792,0.17486842105263464
793,0.17486842105263464
794,0.17493421052631888
795,0.17493421052631888
796,0.1750657894736873
797,0.1750657894736873
798,0.17526315789473995
799,0.17526315789473995
800,0.17546052631579262
801,0.17546052631579262
802,0.17552631578947683
803,0.17552631578947683
804,0.1756578947368453
805,0.1756578947368453
806,0.17592105263158214
807,0.17592105263158214
808,0.17598684210526636
809,0.17598684210526636
810,0.17631578947368745
811,0.17631578947368745
812,0.17657894736842433
813,0.17657894736842433
814,0.17664473684210855
815,0.17664473684210855
816,0.17677631578947697
817,0.17677631578947697
818,0.17684210526316121
819,0.17684210526316121
820,0.17690789473684543
821,0.17690789473684543
822,0.17710526315789807
823,0.17710526315789807
824,0.17717105263158228
825,0.17717105263158228
826,0.17723684210526652
827,0.17723684210526652
828,0.17730263157895074
829,0.17730263157895074
830,0.17736842105263495
831,0.17736842105263495
832,0.17750000000000338
833,0.17750000000000338
834,0.17782894736842447
835,0.17782894736842447
836,0.17789473684210869
837,0.17789473684210869
838,0.17822368421052978
839,0.17822368421052978
840,0.17855263157895088
841,0.17855263157895088
842,0.17894736842105619
843,0.17894736842105619
844,0.1790789473684246
845,0.1790789473684246
846,0.1793421052631615
847,0.1793421052631615
848,0.1800657894736879
849,0.1800657894736879
850,0.1801315789473721
851,0.1801315789473721
852,0.18019736842105633
853,0.18019736842105633
854,0.18026315789474054
855,0.18026315789474054
856,0.180394736842109
857,0.180394736842109
858,0.18059210526316163
859,0.18059210526316163
860,0.1807894736842143
861,0.1807894736842143
862,0.18085526315789852
863,0.18085526315789852
864,0.18105263157895116
865,0.18105263157895116
866,0.1811184210526354
867,0.1811184210526354
868,0.18131578947368804
869,0.18131578947368804
870,0.18144736842105647
871,0.18144736842105647
872,0.1815131578947407
873,0.1815131578947407
874,0.18164473684210913
875,0.18164473684210913
876,0.18171052631579335
877,0.18171052631579335
878,0.18177631578947756
879,0.18177631578947756
880,0.18223684210526708
881,0.18223684210526708
882,0.18236842105263554
883,0.18236842105263554
884,0.18243421052631975
885,0.18243421052631975
886,0.18269736842105663
887,0.18269736842105663
888,0.1830263157894777
889,0.1830263157894777
890,0.18309210526316194
891,0.18309210526316194
892,0.1833552631578988
893,0.1833552631578988
894,0.18355263157895146
895,0.18355263157895146
896,0.18388157894737256
897,0.18388157894737256
898,0.18421052631579363
899,0.18421052631579363
900,0.18467105263158318
901,0.18467105263158318
902,0.1847368421052674
903,0.1847368421052674
904,0.1848026315789516
905,0.1848026315789516
906,0.18486842105263582
907,0.18486842105263582
908,0.18526315789474113
909,0.18526315789474113
910,0.18539473684210958
911,0.18539473684210958
912,0.1857894736842149
913,0.1857894736842149
914,0.1858552631578991
915,0.1858552631578991
916,0.18611842105263596
917,0.18611842105263596
918,0.18631578947368863
919,0.18631578947368863
920,0.18638157894737284
921,0.18638157894737284
922,0.18644736842105705
923,0.18644736842105705
924,0.18651315789474127
925,0.18651315789474127
926,0.1865789473684255
927,0.1865789473684255
928,0.18703947368421503
929,0.18703947368421503
930,0.18710526315789924
931,0.18710526315789924
932,0.18743421052632034
933,0.18743421052632034
934,0.18776315789474143
935,0.18776315789474143
936,0.1880921052631625
937,0.1880921052631625
938,0.18828947368421517
939,0.18828947368421517
940,0.18861842105263626
941,0.18861842105263626
942,0.1887500000000047
943,0.1887500000000047
944,0.1888157894736889
945,0.1888157894736889
946,0.18901315789474157
947,0.18901315789474157
948,0.1890789473684258
949,0.1890789473684258
950,0.18914473684211
951,0.18914473684211
952,0.18921052631579421
953,0.18921052631579421
954,0.18927631578947846
955,0.18927631578947846
956,0.1895394736842153
957,0.1895394736842153
958,0.19006578947368907
959,0.19006578947368907
960,0.1901973684210575
961,0.1901973684210575
962,0.1902631578947417
963,0.1902631578947417
964,0.19032894736842593
965,0.19032894736842593
966,0.19046052631579438
967,0.19046052631579438
968,0.19098684210526812
969,0.19098684210526812
970,0.19105263157895233
971,0.19105263157895233
972,0.19111842105263654
973,0.19111842105263654
974,0.19118421052632076
975,0.19118421052632076
976,0.191250000000005
977,0.191250000000005
978,0.19151315789474185
979,0.19151315789474185
980,0.19177631578947874
981,0.19177631578947874
982,0.19184210526316295
983,0.19184210526316295
984,0.19223684210526826
985,0.19223684210526826
986,0.19236842105263668
987,0.19236842105263668
988,0.19243421052632093
989,0.19243421052632093
990,0.19250000000000514
991,0.19250000000000514
992,0.192763157894742
993,0.192763157894742
994,0.19302631578947888
995,0.19302631578947888
996,0.19322368421053154
997,0.19322368421053154
998,0.19342105263158418
999,0.19342105263158418
1000,0.1934868421052684
1001,0.1934868421052684
1002,0.19355263157895264
1003,0.19355263157895264
1004,0.19361842105263685
1005,0.19361842105263685
1006,0.19394736842105795
1007,0.19394736842105795
1008,0.1941447368421106
1009,0.1941447368421106
1010,0.1942105263157948
1011,0.1942105263157948
1012,0.19434210526316326
1013,0.19434210526316326
1014,0.1946052631579001
1015,0.1946052631579001
1016,0.19506578947368963
1017,0.19506578947368963
1018,0.19513157894737387
1019,0.19513157894737387
1020,0.19546052631579494
1021,0.19546052631579494
1022,0.1955921052631634
1023,0.1955921052631634
1024,0.1959210526315845
1025,0.1959210526315845
1026,0.19605263157895292
1027,0.19605263157895292
1028,0.19611842105263713
1029,0.19611842105263713
1030,0.19664473684211087
1031,0.19664473684211087
1032,0.19690789473684775
1033,0.19690789473684775
1034,0.19736842105263727
1035,0.19736842105263727
1036,0.19750000000000573
1037,0.19750000000000573
1038,0.19756578947368994
1039,0.19756578947368994
1040,0.19796052631579525
1041,0.19796052631579525
1042,0.1981578947368479
1043,0.1981578947368479
1044,0.19822368421053213
1045,0.19822368421053213
1046,0.19828947368421634
1047,0.19828947368421634
1048,0.19848684210526898
1049,0.19848684210526898
1050,0.19875000000000587
1051,0.19875000000000587
1052,0.1988815789473743
1053,0.1988815789473743
1054,0.19907894736842696
1055,0.19907894736842696
1056,0.19914473684211118
1057,0.19914473684211118
1058,0.1992105263157954
1059,0.1992105263157954
1060,0.1992763157894796
1061,0.1992763157894796
1062,0.1996710526315849
1063,0.1996710526315849
1064,0.19973684210526912
1065,0.19973684210526912
1066,0.19980263157895337
1067,0.19980263157895337
1068,0.19986842105263758
1069,0.19986842105263758
1070,0.20006578947369022
1071,0.20006578947369022
1072,0.20013157894737443
1073,0.20013157894737443
1074,0.2002631578947429
1075,0.2002631578947429
1076,0.2006578947368482
1077,0.2006578947368482
1078,0.2010526315789535
1079,0.2010526315789535
1080,0.20131578947369036
1081,0.20131578947369036
1082,0.2013815789473746
1083,0.2013815789473746
1084,0.20144736842105881
1085,0.20144736842105881
1086,0.20151315789474303
1087,0.20151315789474303
1088,0.20157894736842724
1089,0.20157894736842724
1090,0.2017763157894799
1091,0.2017763157894799
1092,0.20190789473684834
1093,0.20190789473684834
1094,0.20223684210526943
1095,0.20223684210526943
1096,0.20230263157895365
1097,0.20230263157895365
1098,0.20236842105263786
1099,0.20236842105263786
1100,0.20276315789474317
1101,0.20276315789474317
1102,0.20282894736842738
1103,0.20282894736842738
1104,0.20296052631579584
1105,0.20296052631579584
1106,0.20302631578948005
1107,0.20302631578948005
1108,0.2032236842105327
1109,0.2032236842105327
1110,0.20348684210526957
1111,0.20348684210526957
1112,0.20375000000000645
1113,0.20375000000000645
1114,0.20407894736842755
1115,0.20407894736842755
1116,0.20414473684211176
1117,0.20414473684211176
1118,0.2042763157894802
1119,0.2042763157894802
1120,0.20460526315790128
1121,0.20460526315790128
1122,0.2047368421052697
1123,0.2047368421052697
1124,0.20526315789474348
1125,0.20526315789474348
1126,0.2053289473684277
1127,0.2053289473684277
1128,0.20559210526316454
1129,0.20559210526316454
1130,0.20565789473684878
1131,0.20565789473684878
1132,0.20585526315790142
1133,0.20585526315790142
1134,0.20598684210526985
1135,0.20598684210526985
1136,0.2061184210526383
1137,0.2061184210526383
1138,0.20625000000000673
1139,0.20625000000000673
1140,0.20631578947369095
1141,0.20631578947369095
1142,0.20651315789474362
1143,0.20651315789474362
1144,0.20671052631579626
1145,0.20671052631579626
1146,0.20677631578948047
1147,0.20677631578948047
1148,0.20690789473684892
1149,0.20690789473684892
1150,0.20697368421053314
1151,0.20697368421053314
1152,0.20703947368421735
1153,0.20703947368421735
1154,0.2071710526315858
1155,0.2071710526315858
1156,0.20730263157895423
1157,0.20730263157895423
1158,0.20756578947369111
1159,0.20756578947369111
1160,0.20769736842105954
1161,0.20769736842105954
1162,0.20782894736842797
1163,0.20782894736842797
1164,0.20789473684211218
1165,0.20789473684211218
1166,0.20802631578948064
1167,0.20802631578948064
1168,0.20809210526316485
1169,0.20809210526316485
1170,0.20835526315790173
1171,0.20835526315790173
1172,0.20848684210527016
1173,0.20848684210527016
1174,0.2086842105263228
1175,0.2086842105263228
1176,0.20875000000000704
1177,0.20875000000000704
1178,0.20881578947369125
1179,0.20881578947369125
1180,0.20894736842105968
1181,0.20894736842105968
1182,0.2090789473684281
1183,0.20914473684211232
1184,0.20914473684211232
1185,0.20960526315790168
1186,0.20960526315790168
1187,0.20967105263158586
1188,0.20967105263158586
1189,0.20980263157895426
1190,0.20980263157895426
1191,0.20993421052632266
1192,0.20993421052632266
1193,0.21013157894737525
1194,0.21013157894737525
1195,0.2104605263157962
1196,0.2104605263157962
1197,0.21125000000000654
1198,0.21125000000000654
1199,0.21131578947369076
1200,0.21131578947369076
1201,0.21151315789474334
1202,0.21151315789474334
1203,0.2116447368421117
1204,0.2116447368421117
1205,0.21171052631579593
1206,0.21171052631579593
1207,0.2119078947368485
1208,0.2119078947368485
1209,0.21230263157895368
1210,0.21230263157895368
1211,0.21236842105263787
1212,0.21236842105263787
1213,0.21256578947369045
1214,0.21256578947369045
1215,0.21289473684211144
1216,0.21289473684211144
1217,0.2130263157894798
1218,0.2130263157894798
1219,0.21309210526316402
1220,0.21309210526316402
1221,0.2132236842105324
1222,0.2132236842105324
1223,0.2132894736842166
1224,0.2132894736842166
1225,0.21342105263158498
1226,0.21342105263158498
1227,0.21355263157895338
1228,0.21355263157895338
1229,0.21381578947369015
1230,0.21381578947369015
1231,0.21394736842105855
1232,0.21394736842105855
1233,0.21401315789474273
1234,0.21401315789474273
1235,0.21407894736842695
1236,0.21407894736842695
1237,0.21421052631579532
1238,0.21421052631579532
1239,0.21427631578947953
1240,0.21427631578947953
1241,0.21434210526316372
1242,0.21434210526316372
1243,0.2144078947368479
1244,0.2144078947368479
1245,0.2146052631579005
1246,0.2146052631579005
1247,0.2147368421052689
1248,0.2147368421052689
1249,0.21493421052632147
